water_body_id,osm_id,osm_type,name,category,water_type,latitude,longitude,city
wb-way-23047572,23047572,way,Whale Island,wetland,wetland,13.013576,80.264488,Chennai
wb-way-23047573,23047573,way,Unnamed Wetland (wb-way-23047573),wetland,wetland,13.014764,80.267977,Chennai
wb-way-23633592,23633592,way,Porur Lake,lake,water,13.034,80.149965,Chennai
wb-way-23648227,23648227,way,Kadaperi Lake,lake,reservoir,12.93446,80.118334,Chennai
wb-way-23648228,23648228,way,Irumbuliyur Lake,lake,reservoir,12.921538,80.107613,Chennai
wb-way-23648229,23648229,way,Chitlapakkam Lake,lake,reservoir,12.933734,80.136154,Chennai
wb-way-23648233,23648233,way,Tiruneermalai Eri,lake,reservoir,12.953883,80.123555,Chennai
wb-way-23804000,23804000,way,ICF Lake,lake,reservoir,13.1034,80.217535,Chennai
wb-way-23885099,23885099,way,Kandaswami Muthukumaraswami Koil Kulam,pond,pond,13.085792,80.278662,Chennai
wb-way-24270420,24270420,way,Kapaleeshwara Koil Kulam,pond,pond,13.033437,80.268681,Chennai
wb-way-24270487,24270487,way,Athikesvara Perumal Koil Kulam,pond,pond,13.031424,80.271018,Chennai
wb-way-25391800,25391800,way,Ambattur Lake,lake,reservoir,13.10633,80.142336,Chennai
wb-way-25394157,25394157,way,Puzhal Lake,lake,reservoir,13.164964,80.163153,Chennai
wb-way-25394523,25394523,way,Sholavaram Lake,lake,reservoir,13.223799,80.140506,Chennai
wb-way-25450412,25450412,way,Unnamed Reservoir (wb-way-25450412),reservoir,reservoir,13.245557,80.331398,Chennai
wb-way-25453624,25453624,way,Chembarambakkam Lake,lake,reservoir,13.007925,80.050783,Chennai
wb-way-25474612,25474612,way,Korattur Lake,lake,lake,13.123526,80.181403,Chennai
wb-way-25474749,25474749,way,Retteri Lake,lake,reservoir,13.140762,80.210686,Chennai
wb-way-25504265,25504265,way,Velachery Lake,lake,lake,12.988244,80.211503,Chennai
wb-way-25724261,25724261,way,Adambakkam Lake,lake,reservoir,12.986292,80.196684,Chennai
wb-way-25724278,25724278,way,Pannachiamman Koil Tank,pond,pond,12.984461,80.187869,Chennai
wb-way-25725027,25725027,way,Madipakkam Lake,lake,lake,12.961367,80.190922,Chennai
wb-way-25726316,25726316,way,Puzhuthivakkam Lake,lake,lake,12.968566,80.202121,Chennai
wb-way-26433707,26433707,way,Sembakkam lake,lake,lake,12.933662,80.153411,Chennai
wb-way-26800736,26800736,way,Retteri Lake,lake,reservoir,13.152073,80.213993,Chennai
wb-way-27203001,27203001,way,Ellaiamman Koil Kulam,pond,pond,13.034107,80.225076,Chennai
wb-way-27771449,27771449,way,Vadapalani Murugan Temple Pond,reservoir,reservoir,13.052985,80.214264,Chennai
wb-way-28260258,28260258,way,Vadakkapattu Lake,lake,lake,12.930461,80.185608,Chennai
wb-way-28260431,28260431,way,Nanmangalam Lake,lake,lake,12.939367,80.167018,Chennai
wb-way-28260577,28260577,way,Selaiyur Lake,lake,water,12.916168,80.132239,Chennai
wb-way-28261148,28261148,way,Balaji Nagar Lake,lake,water,12.914118,80.111171,Chennai
wb-way-28309481,28309481,way,Unnamed Reservoir (wb-way-28309481),reservoir,reservoir,12.969293,80.171828,Chennai
wb-way-28309498,28309498,way,Unnamed Pond (wb-way-28309498),pond,water,12.969594,80.16854,Chennai
wb-way-28309593,28309593,way,Unnamed Pond (wb-way-28309593),pond,water,12.968135,80.167888,Chennai
wb-way-28309687,28309687,way,Tirisulam Lake,lake,water,12.973534,80.168763,Chennai
wb-way-28310149,28310149,way,Unnamed Pond (wb-way-28310149),pond,water,12.978569,80.172295,Chennai
wb-way-28310161,28310161,way,Unnamed Pond (wb-way-28310161),pond,water,12.980216,80.172553,Chennai
wb-way-29047592,29047592,way,Marundeeshwara Temple Tank,pond,pond,12.985569,80.261427,Chennai
wb-way-29241216,29241216,way,Agathishwara Perumal Koil Kulam,pond,pond,13.060038,80.241908,Chennai
wb-way-29246065,29246065,way,Periyathoppu Lake,lake,reservoir,13.169495,80.252638,Chennai
wb-way-30037018,30037018,way,Oxidation Pond,pond,pond,12.990827,80.240394,Chennai
wb-way-30037019,30037019,way,Oxidation Pond,pond,pond,12.989014,80.240111,Chennai
wb-way-30078793,30078793,way,Kovilpadagai Lake,lake,reservoir,13.146782,80.096911,Chennai
wb-way-30118530,30118530,way,Unnamed Reservoir (wb-way-30118530),reservoir,reservoir,12.949735,80.131353,Chennai
wb-way-30209756,30209756,way,Vengambakkam Lake,lake,reservoir,12.869277,80.125102,Chennai
wb-way-30424450,30424450,way,Perumbakkam Lake,lake,water,12.896483,80.188762,Chennai
wb-way-30606822,30606822,way,Velachery Lake,lake,water,12.985791,80.220753,Chennai
wb-way-30609167,30609167,way,Kallu Kuttai Lake,lake,lake,12.979022,80.235908,Chennai
wb-way-30624441,30624441,way,Unnamed Pond (wb-way-30624441),pond,river,13.066535,80.161512,Chennai
wb-way-30625195,30625195,way,Alappakkam Madhuravoyal Eri,lake,lake,13.051989,80.164317,Chennai
wb-way-30738635,30738635,way,ETPS Flyash Pond,reservoir,reservoir,13.207636,80.304825,Chennai
wb-way-30738642,30738642,way,ETPS Flyash Pond,reservoir,reservoir,13.211705,80.29913,Chennai
wb-way-30746879,30746879,way,Unnamed Pond (wb-way-30746879),pond,water,12.945811,80.154735,Chennai
wb-way-30978033,30978033,way,Kandasamy Koil Tank,reservoir,reservoir,13.094667,80.255802,Chennai
wb-way-31020934,31020934,way,Periyathoppu Lake,lake,reservoir,13.162466,80.2498,Chennai
wb-way-31243200,31243200,way,Unnamed Reservoir (wb-way-31243200),reservoir,reservoir,12.997732,80.094205,Chennai
wb-way-32017928,32017928,way,Palavedu Eri,lake,water,13.141531,80.045624,Chennai
wb-way-32066592,32066592,way,Manivakkam Lake,lake,water,12.879278,80.059259,Chennai
wb-way-32253842,32253842,way,New Perungalathur Lake,lake,reservoir,12.901532,80.086459,Chennai
wb-way-32306856,32306856,way,Balasubramani Temple Tank,pond,pond,13.038311,80.249333,Chennai
wb-way-32945537,32945537,way,Unnamed Reservoir (wb-way-32945537),reservoir,reservoir,13.03782,80.173594,Chennai
wb-way-32995619,32995619,way,Thamarai Kulam,lake,lake,13.223249,80.323286,Chennai
wb-way-33069045,33069045,way,ETPS Oxidation Pond,pond,pond,13.214522,80.317195,Chennai
wb-way-33071135,33071135,way,Thyagarajaswami Koil Tank,pond,pond,13.161515,80.300336,Chennai
wb-way-33630146,33630146,way,Temple Tank,reservoir,reservoir,13.051027,80.096455,Chennai
wb-way-33630325,33630325,way,Unnamed Pond (wb-way-33630325),pond,water,13.048339,80.102154,Chennai
wb-way-34483988,34483988,way,Unnamed Pond (wb-way-34483988),pond,water,13.164687,80.149272,Chennai
wb-way-34483989,34483989,way,Mittanamalli Lake,lake,lake,13.161942,80.073476,Chennai
wb-way-34483992,34483992,way,Unnamed Wetland (wb-way-34483992),wetland,wetland,13.161544,80.133379,Chennai
wb-way-34483994,34483994,way,Unnamed Wetland (wb-way-34483994),wetland,wetland,13.168647,80.127215,Chennai
wb-way-34483997,34483997,way,Nagaraja aeri,lake,lake,13.10925,80.076375,Chennai
wb-way-34483999,34483999,way,Unnamed Pond (wb-way-34483999),pond,water,13.13774,80.119852,Chennai
wb-way-34484000,34484000,way,Konimedu Lake,lake,lake,13.182454,80.152615,Chennai
wb-way-34484007,34484007,way,Unnamed Pond (wb-way-34484007),pond,water,13.168637,80.116862,Chennai
wb-way-34484008,34484008,way,Vellanur aeri,lake,lake,13.161997,80.107214,Chennai
wb-way-34618168,34618168,way,Ayapakkam Lake,lake,water,13.101866,80.128716,Chennai
wb-way-35475053,35475053,way,Karaneeswarar Temple Tank,reservoir,reservoir,13.024759,80.222486,Chennai
wb-way-35475132,35475132,way,Prasanna Venkatesa Perumal Koil Kulam,pond,pond,13.022387,80.217304,Chennai
wb-way-47109361,47109361,way,Kachaleeswara Temple Reservoir,reservoir,reservoir,13.093394,80.287385,Chennai
wb-way-47109373,47109373,way,Malligeshwarar Temple Reservoir,reservoir,reservoir,13.097879,80.290036,Chennai
wb-way-47415291,47415291,way,Kondithope Kasi Viswanathar Koil,pond,pond,13.100158,80.277917,Chennai
wb-way-47571166,47571166,way,Thiruvateeswaran Koil Kulam,pond,pond,13.061676,80.272541,Chennai
wb-way-47572261,47572261,way,Rajakilpakkam Lake,lake,water,12.918862,80.150802,Chennai
wb-way-47572610,47572610,way,Unnamed Reservoir (wb-way-47572610),reservoir,reservoir,12.89388,80.149578,Chennai
wb-way-47572658,47572658,way,Unnamed Reservoir (wb-way-47572658),reservoir,reservoir,12.887149,80.177216,Chennai
wb-way-48057021,48057021,way,Gangadeeshwarar Koil Kulam,pond,pond,13.08516,80.254284,Chennai
wb-way-48737652,48737652,way,Unnamed Reservoir (wb-way-48737652),reservoir,reservoir,13.105462,80.238339,Chennai
wb-way-48738675,48738675,way,Unnamed Reservoir (wb-way-48738675),reservoir,reservoir,13.09783,80.226472,Chennai
wb-way-82874933,82874933,way,Nesavalar Nagar Lake,lake,lake,12.912997,80.20016,Chennai
wb-way-82883544,82883544,way,Mambakkam Lake,lake,reservoir,12.849872,80.159738,Chennai
wb-way-82883558,82883558,way,Unnamed Reservoir (wb-way-82883558),reservoir,reservoir,12.917803,80.183778,Chennai
wb-way-82883586,82883586,way,Unnamed Reservoir (wb-way-82883586),reservoir,reservoir,12.87618,80.145025,Chennai
wb-way-82883601,82883601,way,Unnamed Reservoir (wb-way-82883601),reservoir,reservoir,12.870849,80.181603,Chennai
wb-way-82883604,82883604,way,Chitrerari Lake,lake,lake,12.909069,80.170909,Chennai
wb-way-83075012,83075012,way,Unnamed Pond (wb-way-83075012),pond,river,13.075068,80.27841,Chennai
wb-way-83300092,83300092,way,Aquarium,pond,water,12.879321,80.085948,Chennai
wb-way-84099124,84099124,way,Madippakkam Village Pond,pond,pond,12.963786,80.197472,Chennai
wb-way-84106295,84106295,way,Unnamed Wetland (wb-way-84106295),wetland,wetland,12.934305,80.228607,Chennai
wb-way-86251016,86251016,way,Sooriamman Koil pond,reservoir,reservoir,12.972628,80.132766,Chennai
wb-way-87098619,87098619,way,Otteri Lake,lake,reservoir,12.88435,80.084686,Chennai
wb-way-95639899,95639899,way,Unnamed Pond (wb-way-95639899),pond,water,13.09321,80.095311,Chennai
wb-way-95639903,95639903,way,Unnamed Pond (wb-way-95639903),pond,water,13.078115,80.086418,Chennai
wb-way-95639912,95639912,way,Unnamed Pond (wb-way-95639912),pond,water,13.116422,80.06581,Chennai
wb-way-95639925,95639925,way,Unnamed Pond (wb-way-95639925),pond,water,13.045153,80.061932,Chennai
wb-way-95639930,95639930,way,Thandurai aeri,lake,lake,13.116021,80.056066,Chennai
wb-way-95668334,95668334,way,Unnamed Wetland (wb-way-95668334),wetland,wetland,13.111393,80.268316,Chennai
wb-way-95668343,95668343,way,Unnamed Wetland (wb-way-95668343),wetland,wetland,13.107801,80.27071,Chennai
wb-way-95668360,95668360,way,Kolathur Lake,lake,lake,13.128258,80.212919,Chennai
wb-way-95772858,95772858,way,Alleri Tank,lake,lake,12.940884,80.119063,Chennai
wb-way-96944704,96944704,way,Unnamed Pond (wb-way-96944704),pond,river,13.068987,80.128398,Chennai
wb-way-96944715,96944715,way,Unnamed Pond (wb-way-96944715),pond,river,12.982332,80.134713,Chennai
wb-way-96944720,96944720,way,Unnamed Pond (wb-way-96944720),pond,river,13.097829,80.088646,Chennai
wb-way-96944723,96944723,way,Unnamed Pond (wb-way-96944723),pond,canal,13.083892,80.107247,Chennai
wb-way-96944724,96944724,way,Unnamed Pond (wb-way-96944724),pond,river,13.101068,79.992624,Chennai
wb-way-96963152,96963152,way,Unnamed Pond (wb-way-96963152),pond,water,12.875801,80.105808,Chennai
wb-way-97000438,97000438,way,Unnamed Wetland (wb-way-97000438),wetland,wetland,12.914687,80.102226,Chennai
wb-way-97000441,97000441,way,Unnamed Wetland (wb-way-97000441),wetland,wetland,12.915192,80.103807,Chennai
wb-way-97000443,97000443,way,Unnamed Wetland (wb-way-97000443),wetland,wetland,12.913992,80.103619,Chennai
wb-way-97000448,97000448,way,Unnamed Wetland (wb-way-97000448),wetland,wetland,12.915783,80.102047,Chennai
wb-way-97000452,97000452,way,Unnamed Wetland (wb-way-97000452),wetland,wetland,12.915898,80.102919,Chennai
wb-way-97686736,97686736,way,Unnamed Reservoir (wb-way-97686736),reservoir,reservoir,13.16997,80.300868,Chennai
wb-way-98315659,98315659,way,Unnamed Pond (wb-way-98315659),pond,water,13.258723,80.202499,Chennai
wb-way-98315664,98315664,way,Unnamed Pond (wb-way-98315664),pond,water,13.210614,80.175944,Chennai
wb-way-98315669,98315669,way,Kadapakkam Tank,lake,lake,13.200886,80.25275,Chennai
wb-way-98315675,98315675,way,Unnamed Wetland (wb-way-98315675),wetland,wetland,13.220785,80.210628,Chennai
wb-way-98315691,98315691,way,Unnamed Pond (wb-way-98315691),pond,water,13.206008,80.240182,Chennai
wb-way-98357289,98357289,way,Unnamed Reservoir (wb-way-98357289),reservoir,reservoir,12.887454,80.225327,Chennai
wb-way-98357294,98357294,way,Unnamed Reservoir (wb-way-98357294),reservoir,reservoir,12.88272,80.225266,Chennai
wb-way-98357297,98357297,way,Dhenupureeswarar Tank,reservoir,reservoir,12.897979,80.160104,Chennai
wb-way-98357315,98357315,way,Unnamed Reservoir (wb-way-98357315),reservoir,reservoir,12.856742,80.13888,Chennai
wb-way-98357340,98357340,way,Unnamed Reservoir (wb-way-98357340),reservoir,reservoir,12.890197,80.225596,Chennai
wb-way-98357345,98357345,way,Unnamed Pond (wb-way-98357345),pond,water,12.850952,80.203285,Chennai
wb-way-98357449,98357449,way,"Vengadamangalam, IRPC Lake",lake,reservoir,12.858513,80.15202,Chennai
wb-way-98357524,98357524,way,Perumbakkam Lake,lake,reservoir,12.900978,80.194153,Chennai
wb-way-98357574,98357574,way,Unnamed Reservoir (wb-way-98357574),reservoir,reservoir,12.856134,80.204156,Chennai
wb-way-98357618,98357618,way,Unnamed Reservoir (wb-way-98357618),reservoir,reservoir,12.885584,80.232349,Chennai
wb-way-98357621,98357621,way,Unnamed Reservoir (wb-way-98357621),reservoir,reservoir,12.8499,80.14591,Chennai
wb-way-98357649,98357649,way,Unnamed Reservoir (wb-way-98357649),reservoir,reservoir,12.89878,80.16546,Chennai
wb-way-98358044,98358044,way,Classic Farms Lake 2,lake,lake,12.886848,80.22104,Chennai
wb-way-98358058,98358058,way,Unnamed Reservoir (wb-way-98358058),reservoir,reservoir,12.856907,80.195914,Chennai
wb-way-98358078,98358078,way,Unnamed Pond (wb-way-98358078),pond,water,12.864838,80.072817,Chennai
wb-way-98639499,98639499,way,Kallu Kuttai Lake,lake,water,12.977766,80.236124,Chennai
wb-way-102303002,102303002,way,ADHANUR LAKE,lake,reservoir,12.865948,80.047085,Chennai
wb-way-102459218,102459218,way,கோலடி ஏரி,lake,lake,13.084847,80.123923,Chennai
wb-way-102459224,102459224,way,Unnamed Pond (wb-way-102459224),pond,water,13.084818,80.149885,Chennai
wb-way-102459233,102459233,way,Ambattur Lake,lake,reservoir,13.116079,80.140969,Chennai
wb-way-102459272,102459272,way,Unnamed Reservoir (wb-way-102459272),reservoir,reservoir,13.081061,80.152859,Chennai
wb-way-102545496,102545496,way,Unnamed Wetland (wb-way-102545496),wetland,wetland,13.109196,80.274664,Chennai
wb-way-102545500,102545500,way,Unnamed Wetland (wb-way-102545500),wetland,wetland,13.136207,80.282977,Chennai
wb-way-102547877,102547877,way,Thiruvalleswar Temple Pond,pond,pond,13.096548,80.187174,Chennai
wb-way-102565841,102565841,way,Unnamed Wetland (wb-way-102565841),wetland,wetland,13.180367,80.29182,Chennai
wb-way-102574448,102574448,way,Unnamed Pond (wb-way-102574448),pond,water,13.106695,80.178242,Chennai
wb-way-102574453,102574453,way,Unnamed Reservoir (wb-way-102574453),reservoir,reservoir,13.071899,80.12503,Chennai
wb-way-102574490,102574490,way,Unnamed Wetland (wb-way-102574490),wetland,wetland,13.110148,80.198796,Chennai
wb-way-102574558,102574558,way,Unnamed Wetland (wb-way-102574558),wetland,wetland,13.111585,80.194716,Chennai
wb-way-102575796,102575796,way,Unnamed Lake (wb-way-102575796),lake,lake,13.044879,80.143322,Chennai
wb-way-102577046,102577046,way,Unnamed Pond (wb-way-102577046),pond,pond,13.051681,80.062668,Chennai
wb-way-102577052,102577052,way,Unnamed Pond (wb-way-102577052),pond,pond,13.054523,80.062154,Chennai
wb-way-102655659,102655659,way,Unnamed Reservoir (wb-way-102655659),reservoir,reservoir,12.961484,80.063263,Chennai
wb-way-102655672,102655672,way,Unnamed Reservoir (wb-way-102655672),reservoir,reservoir,12.968052,80.05104,Chennai
wb-way-102663578,102663578,way,Unnamed Wetland (wb-way-102663578),wetland,wetland,13.142948,80.273101,Chennai
wb-way-102663605,102663605,way,Unnamed Wetland (wb-way-102663605),wetland,wetland,13.149784,80.263602,Chennai
wb-way-102667270,102667270,way,Unnamed Wetland (wb-way-102667270),wetland,wetland,13.064902,80.204101,Chennai
wb-way-104651362,104651362,way,Unnamed Pond (wb-way-104651362),pond,water,13.074355,80.280391,Chennai
wb-way-104651364,104651364,way,Unnamed Pond (wb-way-104651364),pond,water,13.072198,80.279663,Chennai
wb-way-104651366,104651366,way,Unnamed Pond (wb-way-104651366),pond,water,13.073111,80.27928,Chennai
wb-way-104651368,104651368,way,Unnamed Pond (wb-way-104651368),pond,water,13.072223,80.28055,Chennai
wb-way-104651370,104651370,way,Unnamed Pond (wb-way-104651370),pond,water,13.073602,80.279669,Chennai
wb-way-104651371,104651371,way,Unnamed Pond (wb-way-104651371),pond,water,13.073907,80.278988,Chennai
wb-way-104651372,104651372,way,Unnamed Pond (wb-way-104651372),pond,water,13.074687,80.282634,Chennai
wb-way-104651373,104651373,way,Unnamed Pond (wb-way-104651373),pond,water,13.072968,80.282928,Chennai
wb-way-104651376,104651376,way,Unnamed Pond (wb-way-104651376),pond,water,13.076232,80.280866,Chennai
wb-way-107877932,107877932,way,Bengal tiger,pond,water,12.888348,80.094131,Chennai
wb-way-107881850,107881850,way,Elephant Water Trough,basin,basin,12.878244,80.090556,Chennai
wb-way-108120404,108120404,way,Hippopotamus,pond,water,12.877047,80.090111,Chennai
wb-way-111749099,111749099,way,Unnamed Reservoir (wb-way-111749099),reservoir,reservoir,13.023651,80.269514,Chennai
wb-way-111767112,111767112,way,Unnamed Pond (wb-way-111767112),pond,water,13.016914,80.265878,Chennai
wb-way-112644675,112644675,way,Unnamed Pond (wb-way-112644675),pond,water,13.018603,80.253514,Chennai
wb-way-112869306,112869306,way,Unnamed Pond (wb-way-112869306),pond,river,13.067461,80.227598,Chennai
wb-way-122063615,122063615,way,Unnamed Pond (wb-way-122063615),pond,water,13.035384,80.173749,Chennai
wb-way-125180715,125180715,way,Unnamed Pond (wb-way-125180715),pond,water,13.143477,80.26396,Chennai
wb-way-125180718,125180718,way,Unnamed Pond (wb-way-125180718),pond,water,13.126072,80.26605,Chennai
wb-way-125180721,125180721,way,Unnamed Pond (wb-way-125180721),pond,water,13.124313,80.253729,Chennai
wb-way-125180729,125180729,way,Unnamed Pond (wb-way-125180729),pond,water,13.141218,80.27023,Chennai
wb-way-125234697,125234697,way,Unnamed Reservoir (wb-way-125234697),reservoir,reservoir,13.115925,80.262194,Chennai
wb-way-127012059,127012059,way,Unnamed Pond (wb-way-127012059),pond,water,13.117805,80.269885,Chennai
wb-way-127012071,127012071,way,Unnamed Pond (wb-way-127012071),pond,water,13.118965,80.270488,Chennai
wb-way-127012072,127012072,way,Unnamed Pond (wb-way-127012072),pond,water,13.11565,80.2682,Chennai
wb-way-127464711,127464711,way,Virupatcheshwarer Temple Tank,pond,pond,13.038845,80.274545,Chennai
wb-way-127574695,127574695,way,Unnamed Pond (wb-way-127574695),pond,water,13.009582,80.223246,Chennai
wb-way-127574706,127574706,way,Unnamed Pond (wb-way-127574706),pond,water,13.021913,80.235363,Chennai
wb-way-127574708,127574708,way,Unnamed Pond (wb-way-127574708),pond,water,13.022796,80.234971,Chennai
wb-way-127574716,127574716,way,Unnamed Pond (wb-way-127574716),pond,water,13.023891,80.233837,Chennai
wb-way-131425309,131425309,way,Unnamed Reservoir (wb-way-131425309),reservoir,reservoir,12.959194,80.229572,Chennai
wb-way-131425313,131425313,way,Unnamed Lake (wb-way-131425313),lake,lake,12.954856,80.218436,Chennai
wb-way-131425321,131425321,way,Unnamed Lake (wb-way-131425321),lake,lake,12.963557,80.226611,Chennai
wb-way-131425322,131425322,way,Anna Nedumchalai Lake,lake,lake,12.966244,80.238836,Chennai
wb-way-131961844,131961844,way,Thamarai Kulam,pond,pond,12.968332,80.256959,Chennai
wb-way-132192002,132192002,way,Unnamed Wetland (wb-way-132192002),wetland,wetland,12.975343,80.239423,Chennai
wb-way-132192377,132192377,way,Vandalur Lake,lake,water,12.889063,80.075103,Chennai
wb-way-132192387,132192387,way,Unnamed Lake (wb-way-132192387),lake,lake,12.90266,80.076138,Chennai
wb-way-132192388,132192388,way,Unnamed Pond (wb-way-132192388),pond,water,12.909489,80.086406,Chennai
wb-way-132195429,132195429,way,Unnamed Pond (wb-way-132195429),pond,canal,12.987582,80.252034,Chennai
wb-way-132195432,132195432,way,Unnamed Pond (wb-way-132195432),pond,canal,12.972169,80.252325,Chennai
wb-way-132195433,132195433,way,Unnamed Pond (wb-way-132195433),pond,canal,12.956001,80.2496,Chennai
wb-way-132462272,132462272,way,Unnamed Wetland (wb-way-132462272),wetland,wetland,12.893494,80.237532,Chennai
wb-way-132462273,132462273,way,Unnamed Wetland (wb-way-132462273),wetland,wetland,12.913905,80.243966,Chennai
wb-way-133593261,133593261,way,Railway Pond 2,wetland,wetland,13.18793,80.308912,Chennai
wb-way-133593262,133593262,way,Railway Pond 1,wetland,wetland,13.194394,80.312846,Chennai
wb-way-133600830,133600830,way,Unnamed Pond (wb-way-133600830),pond,pond,13.167597,80.269544,Chennai
wb-way-133600831,133600831,way,Unnamed Pond (wb-way-133600831),pond,pond,13.166224,80.267266,Chennai
wb-way-133600832,133600832,way,Unnamed Wetland (wb-way-133600832),wetland,wetland,13.167089,80.266945,Chennai
wb-way-138294773,138294773,way,Unnamed Wetland (wb-way-138294773),wetland,wetland,12.896516,80.240108,Chennai
wb-way-138294774,138294774,way,Unnamed Wetland (wb-way-138294774),wetland,wetland,12.902135,80.241789,Chennai
wb-way-138307617,138307617,way,Unnamed Reservoir (wb-way-138307617),reservoir,reservoir,13.104007,80.182275,Chennai
wb-way-138307626,138307626,way,Araabath Lake,lake,reservoir,13.1252,80.137498,Chennai
wb-way-138307635,138307635,way,Unnamed Reservoir (wb-way-138307635),reservoir,reservoir,13.092767,80.067208,Chennai
wb-way-138307636,138307636,way,Unnamed Pond (wb-way-138307636),pond,oxbow,13.100666,80.099822,Chennai
wb-way-138307641,138307641,way,Nagaraja lake,lake,wetland,13.109408,80.076143,Chennai
wb-way-138307644,138307644,way,Unnamed Wetland (wb-way-138307644),wetland,wetland,13.123066,80.213239,Chennai
wb-way-138307645,138307645,way,Unnamed Pond (wb-way-138307645),pond,water,13.125926,80.217612,Chennai
wb-way-138307646,138307646,way,Mariamman Koil Kulam,pond,pond,13.112407,80.21956,Chennai
wb-way-138307649,138307649,way,Unnamed Reservoir (wb-way-138307649),reservoir,reservoir,13.113982,80.120542,Chennai
wb-way-154089347,154089347,way,Pallikaranai Thamarai Kulam,pond,pond,12.934731,80.204575,Chennai
wb-way-159017372,159017372,way,Ponniamman Temple Pond,pond,water,12.939273,80.178188,Chennai
wb-way-166562080,166562080,way,Unnamed Wetland (wb-way-166562080),wetland,wetland,13.245335,80.282736,Chennai
wb-way-175799902,175799902,way,Temple Tank,reservoir,reservoir,12.962295,80.112613,Chennai
wb-way-177370838,177370838,way,Lake,lake,lake,12.925736,80.157882,Chennai
wb-way-178747904,178747904,way,Vedhapureeswarar Temple Kulam,reservoir,reservoir,13.07175,80.115814,Chennai
wb-way-178751060,178751060,way,Unnamed Lake (wb-way-178751060),lake,lake,13.0144,80.097808,Chennai
wb-way-178751066,178751066,way,Kamakshi Amman Temple Tank,pond,pond,13.030481,80.109974,Chennai
wb-way-178751071,178751071,way,Unnamed Wetland (wb-way-178751071),wetland,wetland,13.028235,80.147167,Chennai
wb-way-178751072,178751072,way,Unnamed Wetland (wb-way-178751072),wetland,wetland,13.031037,80.132123,Chennai
wb-way-178752249,178752249,way,Unnamed Reservoir (wb-way-178752249),reservoir,reservoir,13.039467,80.078386,Chennai
wb-way-180145739,180145739,way,Unnamed Wetland (wb-way-180145739),wetland,wetland,12.956168,80.117578,Chennai
wb-way-180145741,180145741,way,Unnamed Wetland (wb-way-180145741),wetland,wetland,12.960135,80.121492,Chennai
wb-way-180145745,180145745,way,Unnamed Wetland (wb-way-180145745),wetland,wetland,12.963312,80.120295,Chennai
wb-way-180145746,180145746,way,Unnamed Wetland (wb-way-180145746),wetland,wetland,12.963546,80.117425,Chennai
wb-way-184728907,184728907,way,Mangal Eri,lake,wetland,13.087524,80.176379,Chennai
wb-way-197488611,197488611,way,Thandukarai Kulam,pond,pond,12.925036,80.20693,Chennai
wb-way-198549437,198549437,way,Unnamed Pond (wb-way-198549437),pond,water,12.95924,80.182578,Chennai
wb-way-203215028,203215028,way,Pallikkaranai Anai Tank,lake,lake,12.93371,80.196957,Chennai
wb-way-203215030,203215030,way,Pallikkaranai Eri,lake,lake,12.928683,80.198188,Chennai
wb-way-203215355,203215355,way,Unnamed Pond (wb-way-203215355),pond,water,12.938845,80.192597,Chennai
wb-way-203215356,203215356,way,Unnamed Pond (wb-way-203215356),pond,water,12.924176,80.194566,Chennai
wb-way-203215357,203215357,way,Unnamed Pond (wb-way-203215357),pond,water,12.936294,80.190961,Chennai
wb-way-205879099,205879099,way,Unnamed Reservoir (wb-way-205879099),reservoir,reservoir,12.99131,80.242475,Chennai
wb-way-208578468,208578468,way,Unnamed Pond (wb-way-208578468),pond,water,13.032856,80.264861,Chennai
wb-way-208578469,208578469,way,Unnamed Pond (wb-way-208578469),pond,water,13.03977,80.272435,Chennai
wb-way-211119391,211119391,way,Unnamed Pond (wb-way-211119391),pond,water,12.868116,80.230799,Chennai
wb-way-211119392,211119392,way,Unnamed Pond (wb-way-211119392),pond,water,12.86934,80.230644,Chennai
wb-way-211121333,211121333,way,Unnamed Reservoir (wb-way-211121333),reservoir,reservoir,12.868549,80.228545,Chennai
wb-way-211121334,211121334,way,Pigeon Pond,reservoir,reservoir,12.866058,80.22881,Chennai
wb-way-211144596,211144596,way,Unnamed Reservoir (wb-way-211144596),reservoir,reservoir,12.8691,80.229141,Chennai
wb-way-211423276,211423276,way,Madhava Perumal Temple Tank,pond,pond,13.037629,80.271536,Chennai
wb-way-211435555,211435555,way,Unnamed Pond (wb-way-211435555),pond,canal,13.088348,80.274275,Chennai
wb-way-211638794,211638794,way,Unnamed Reservoir (wb-way-211638794),reservoir,reservoir,13.021023,80.265454,Chennai
wb-way-211774108,211774108,way,Unnamed Reservoir (wb-way-211774108),reservoir,reservoir,13.063546,80.272435,Chennai
wb-way-211900069,211900069,way,Unnamed Pond (wb-way-211900069),pond,water,13.009327,80.248043,Chennai
wb-way-211900070,211900070,way,Unnamed Pond (wb-way-211900070),pond,water,13.014909,80.248304,Chennai
wb-way-211900075,211900075,way,Unnamed Pond (wb-way-211900075),pond,water,13.017391,80.236703,Chennai
wb-way-214202945,214202945,way,Unnamed Pond (wb-way-214202945),pond,pond,13.034496,80.225639,Chennai
wb-way-214599857,214599857,way,Unnamed Pond (wb-way-214599857),pond,water,13.01527,80.22728,Chennai
wb-way-214698656,214698656,way,Unnamed Reservoir (wb-way-214698656),reservoir,reservoir,13.076402,80.268003,Chennai
